source_code,source_term,map_method,target_concept_id,target_concept_name,predicate,target_concept_id_b,target_concept_name_b,predicate_b,cleaned_term,mapped_concept_id,mapped_concept_name,is_correct,mapped_rationale,overall_accuracy
45596980,"Maternal care for other isoimmunization, first trimester, other fetus",llm,4239938,First trimester pregnancy,broadMatch,,,,"Maternal care for isoimmunization, first trimester",-1,no_match,True,"None of the candidate concepts combine both required elements: (1) pregnancy complicated by isoimmunization and (2) specification that care is during the first trimester. Concepts like ""Pregnancy with isoimmunization"" lack the trimester detail (more general), while ""First trimester pregnancy"" lacks the isoimmunization complication (more general regarding condition). Other isoimmunization concepts refer to specific blood group incompatibilities or fetal/newborn conditions, not maternal care in the first trimester. Therefore, no exact equivalent concept is present in the candidate list.",0.8838451268357811
45597087,"Neonatal jaundice due to excessive haemolysis, unspecified",llm,1076113,Early neonatal jaundice due to excessive hemolysis,exactMatch,,,,Neonatal jaundice due to excessive haemolysis,-1,no_match,False,"The only candidate mentioning excessive hemolysis (concept_id 1076113) restricts the episode to the early neonatal period (first 7 days), making it more specific in timing than the source term, which applies to any time in the neonatal period (first 28 days). All other candidates are either too broad (e.g., ""Neonatal jaundice"") or specify a more detailed etiology (e.g., ABO incompatibility). Hence no exact equivalent concept is present in the list.",0.8838451268357811
45600371,Acquired absence of left ankle,llm,37174088,Disarticulation of left ankle,exactMatch,,,,Acquired absence of left ankle,-1,no_match,False,"None of the candidate concepts represents the condition of an acquired (post-natal) absence specifically of the LEFT ankle. Available candidates are either: 1) more general (e.g., Absence of lower limb; Acquired absence of organ; Acquired absence of entire limb), 2) at a different anatomic level (e.g., Absent foot, Absence of toe), 3) congenital rather than acquired (e.g., Congenital absence of left foot), 4) describe deformity rather than absence (e.g., Acquired deformity of left ankle), or 5) represent a procedure, not a condition (e.g., Disarticulation of left ankle). Therefore, no exact clinical equivalent is present.",0.8838451268357811
45600433,Arthritis due to Lyme disease,llm,4141757,Lyme arthritis,exactMatch,,,,Arthritis due to Lyme disease,4141757,Lyme arthritis,True,"The target concept ""Lyme arthritis"" (id 4141757) explicitly represents arthritis occurring in the context of Lyme disease. This preserves the etiology (Lyme disease) and condition (arthritis) exactly as stated in the source term, without adding or omitting clinical detail. All other candidates are either broader (e.g., ""Lyme disease"", ""Arthritis caused by Spirochaetales"", ""Infective arthritis"") or more specific (e.g., ""Lyme arthritis of knee joint"") or unrelated (e.g., arthritis of other regions, different pathogens). Thus, concept 4141757 is the exact equivalent.",0.8838451268357811
45600530,Malignant carcinoid tumor of unspecified site,llm,1244536,Well-differentiated neuroendocrine tumor,broadMatch,,,,Malignant carcinoid tumor,1244536,Well-differentiated neuroendocrine tumor,False,"The source term describes a malignant carcinoid tumour without specification of site. SNOMED concept 1244536 ""Well-differentiated neuroendocrine tumor"" has synonyms ""Carcinoid tumor / Carcinoid tumour"" and is hierarchically placed under ""Neuroendocrine neoplasm, malignant,"" indicating malignancy. It is not site-specific and therefore matches the general nature of the source term, preserving both clinical meaning and granularity. Other candidates are either too general (e.g., malignant neuroendocrine neoplasm), too specific to a body site, or are morphologic observations rather than clinical disorders. Thus 1244536 is the single exact clinical equivalent.",0.8838451268357811
45600585,"Benign neoplasm: Skin of eyelid, including canthus",llm,4242957,Benign neoplasm of skin of eyelid,exactMatch,,,,"Benign neoplasm of skin of eyelid, including canthus",4242957,Benign neoplasm of skin of eyelid,True,"Concept 4242957 ""Benign neoplasm of skin of eyelid"" matches the source term in clinical nature (benign neoplasm), tissue involved (skin), and anatomical location (eyelid). The phrase ""including canthus"" in the source does not alter the primary location, as the canthus is part of the eyelid skin region; therefore the concept is equivalent. Other candidates are either broader (e.g., any eyelid tumor, unspecified neoplasm), more specific (e.g., side-specific or subtype such as melanocytic nevus), or malignant, so they do not exactly match the source term.",0.8838451268357811
45600637,Type 1 diabetes mellitus with other diabetic kidney complication,llm,200687,Renal disorder due to type 1 diabetes mellitus,exactMatch,,,,Type 1 diabetes mellitus with diabetic kidney complication,200687,Renal disorder due to type 1 diabetes mellitus,True,"The source term describes a kidney (renal) complication specifically attributable to type 1 diabetes mellitus. Concept 200687, “Renal disorder due to type 1 diabetes mellitus,” explicitly represents any renal (kidney) disorder caused by type 1 diabetes, matching both the etiologic (type 1 DM) and anatomic/complication (kidney disorder) details without adding or omitting clinical specificity. All other candidates are either too broad (e.g., general diabetes or general diabetic complications), refer to type 2 diabetes, or are overly specific to particular renal manifestations (e.g., chronic kidney disease stage-specific terms), and therefore do not exactly align with the source term.",0.8838451268357811
45600749,Other hypochondriacal disorders,llm,434920,Hypochondriasis,exactMatch,,,,hypochondriacal disorders,434920,Hypochondriasis,True,"The source term ""hypochondriacal disorders"" refers to the clinical entity characterized by persistent health-related anxiety and worry about having a serious illness—classically termed hypochondriasis. Target concept 434920 ""Hypochondriasis"" (with synonyms including ""Hypochondriacal neurosis"" and ""Hypochondria"") is the standard SNOMED disorder that exactly captures this condition. Other candidates are either subtypes (e.g., hypochondriacal pain, hypochondriacal delusion) or broader/distinct constructs (e.g., bodily distress disorder, psychosomatic factors) and therefore do not match the source term as precisely. Thus, concept_id 434920 is the correct and specific equivalent.",0.8838451268357811
45601090,"Chronic embolism and thrombosis of popliteal vein, bilateral",llm,762023,Chronic deep venous thrombosis of bilateral popliteal veins,exactMatch,,,,"Chronic embolism and thrombosis of popliteal vein, bilateral",762023,Chronic deep venous thrombosis of bilateral popliteal veins,True,"Concept 762023 explicitly represents a chronic deep venous thrombosis involving both (bilateral) popliteal veins, matching the source term’s key clinical details: chronicity, location (popliteal vein), laterality (bilateral) and the thrombotic nature of the disorder. Although the source phrase includes the word “embolism,” the ICD-10 category it comes from is clinically synonymous with chronic DVT; no candidate contains all the required qualifiers while adding embolism as a separate feature. 762023 is therefore the single exact standard equivalent; other candidates are either too general (e.g., disorder of vein of lower extremity) or specify different acuity, site, or laterality.",0.8838451268357811
45601313,"Drug-induced gout, multiple sites",llm,46270458,Gout of multiple sites caused by drug,exactMatch,,,,"Drug-induced gout, multiple sites",46270458,Gout of multiple sites caused by drug,True,"Concept 46270458 ""Gout of multiple sites caused by drug"" matches all essential elements of the source term: (1) etiology—drug-induced, (2) condition—gout, and (3) anatomical distribution—multiple sites. No additional qualifiers (acute/chronic, tophaceous, specific joints) are added, so specificity and generality are preserved. All other candidates are either more general (e.g., ""Gout secondary to drug"" without site detail) or more specific (e.g., chronic, tophaceous, or single-joint variants), and thus do not meet the exact-match criteria.",0.8838451268357811
